title	label
Only 536 Georgians are signed up for Obamacare while 400,000 in the state lost their health insurance.	2
Says U.S. Rep. Tom Price is sending letters both supporting and opposing the small-business killing Internet Tax Mandate.	4
Four million women have fallen into poverty in the last six years.	3
Candidates for governor routinely disclose their spouses tax returns.	1
Obamas 2012 policy on younger immigrants created these children coming across the border.	3
Says Marco Rubio has a 98 percent voting record with the Koch brothers.	1
Unions dont have to comply with Obamacare.	5
Roughly 700 Georgians die needlessly each year because they are too far from a trauma center.	3
If Obama's economic plan creates 600,000 new government jobs, "that's about the size of the post office work force."	1
Maryland is creating jobs at 2 times the rate that Virginia is.	4
(Hillary Clintons State Department) actually admonished one of her ambassadors because he wasnt using the proper server.	0
Says Hillary Clinton has been saying lately that she thinks that I am, not qualifiedto be president.	3
Eric Cantor took $5 million from Sheldon Adelson, a Las Vegas casino owner.	3
Literally, by the time a child is 18 years of age, theyve killed over 100,000 people in video games and other online things.	2
Bill McCollum voted for higher taxes and fees 42 times while he was in Congress.	3
Says Sen. Kay Hagan has missed half of the (Senate Armed Services) Committees hearings in 2014.	1
Sheldon Whitehouse [got] a secret closed-door briefing, warning of the [2008 economic] crash.	5
Says the federal government is supporting a study in Hawaii to develop a menu for when we colonize Mars.	1
And by the way, when I was governor, I did make the payment into the pension fund.	1
ObamaCare enrollment lie: Obama counts an enrollee as a web user putting a plan in their online shopping carts.	4
While the government grew, we lost more than 2 million jobs.	2
Obamacare is costing 2 million jobs.	3
Liberals have figured out a Facebook algorithm and all the people getting banned from Facebook are somehow conservatives.	4
The states overall revenues only returned this year to 2007 levels.	0
President Barack Obama attended an Islamic madrassa.	3
2014 midterm election spending by the left and the right are both equal.	2
I have voted every year in Wisconsin.	4
Were spending tremendous amounts of money to educate our kids. In the world, were No. 1 per pupil by a factor of four.	3
Obama has admitted a cap and trade plan would cause electricity bills to skyrocket.	0
Says John Cornyn dodged the draft during the Vietnam War.	5
Baltimore spends the third highest per capita on its public schools.	2
The final pitch of Don Larsens perfect game in the 1956 World Series was a foot and half probably high and outside.	2
The financial services bill will end "too-big-to-fail."	3
Medicare and Medicaid are the single biggest drivers of the federal deficit and the federal debt by a huge margin.	1
Every Republican nominee since Richard Nixon, who at one time was under an audit, has released their tax returns.	1
Says abortion increases the risk of breast cancer.	5
Says a rape kit can be used to clean out women, basically like dilation and curettage.	5
The debt is nearly $6 trillion more than when President Obama was sworn into office.	4
Says LeBron James stops paying his Social Security taxes at the beginning of the second quarter of the first game of the season.	1
Bill White spent his city billions of dollars into debt (and) saw crime rates soar while he backed gun control.	3
Blue Cross Blue Shield cancelled all their individual (health care) policies in the state of Texas, effective Dec. 31.	5
Corrupt political bosses. Money laundering. Fraud. Its just another day at the office for Vin Gopal.	5
We (in Illinois) have the fifth-highest tax burden in the country.	1
Says the New York Giants train in New Jersey, they play in New Jersey and most of their players live in New Jersey.	0
In Chicago, theyve had thousands of shootings, thousands since Jan. 1. Thousands of shootings.	0
If you have a union job, youre making on average $950 a week. If you have a non-union job, youre making $750 a week.	1
Says Mitt Romney flip-flopped on a taxpayer protection pledge.	0
Gerry Connolly and his fellow Democrats went on a spending spree and now their credit card is maxed out.	3
In the United States, 50 percent of social services are provided by the Catholic church.	4
Jeff Mann has an ethics complaint against him alleging he used county workers for campaign work, which is an indictable offense.	2
Central Falls schools are overfunded by state money by as much as $8 million.	2
SaysHillary (Clinton) wants to increase the number (of Syrian refugees) by 500 percent.	1
Weve used (generally accepted accounting principles) here in this building the last two years.	3
Benzene has never been proven to be harmful.	5
Western Europeans can fly in the United States without even having a visa.	0
Measures in Barack Obama's health plan could "lower health care costs for the typical family by $2,500 a year."	2
Ninety percent of the topsoil has inadequate moisture to grow crops.	0
Women in the U.S. get 23 percent less pay than men for the same exact work.	3
Says Gov. Scott Walker made draconian cuts to public safety budgets that put police officers at greater risk of harm.	4
The (ARC Tunnel) project was originally estimated to be $8.7 billion, and New Jersey alone was on the hook for all overruns.	0
On support of Gov. John Kasichs drilling tax plan	4
Says the public option considered in the health care law backed by U.S. Senate candidate Tammy Baldwin was wildly unpopular.	4
Since 1981, reconciliation has been used 21 times. Most of it's been used by Republicans.	0
We admit more than 100,000 lifetime migrants from the Middle East each year.	1
Most polls show foreign nations have lower regard for the U.S. now than they did before Obamas time.	4
Says Ron Paul doesnt believe in marriage licenses.	0
Scott Walker supported the same transportation bill hes attacking me for. He said at the time it would save the taxpayers money.	3
In this country we have more natural gas than Saudi Arabia has oil.	3
In eighth grade math, weve fallen to ninth place.	4
During my tenure as governor, Wisconsins overall tax burden went DOWN.	1
Rhode Island spends 52 percent more per capita on human service programs than the national average.	0
An analysis showed that Bernie Sanders would have won the Democratic nomination if it were not for the Super Delegates.	4
Jason Carter never passed a bill in his tenure in the state Senate.	1
In Iraq and Syria, American leadership, including our military power, is stopping (the Islamic States) advance.	2
McCain's attacks on Obama are 'not true,' 'false,' 'baloney,' according to media outlets.	2
Says Robert Hurt supports the tax loopholes that send American jobs overseas.	4
There are no rules governing the 2016 Republican convention, the rules have not been set.	1
His true name is Barak Hussein Muhammed Obama.	5
