text	label
"Frank Gardner BBC: ""There are elements of Four Lions here. The gunman has the wrong flag. He is asking for the ISIL flag to be delivered."""	0
Update - five more hostages have escaped from the Lindt cafe in Sydney city centre	0
"Sydney Opera House evacuated, concourse deserted  #SydneySiege (via"	0
"Please join me in prayer for those held hostage in Martin Place, Sydney, and for the police who are trying to resolve the situation."	0
LIVE:  coverage of ongoing hostage situation in Sydney's business district:	0
Photo of one of the Australian jihadists holding13 hostages in under flag of jihad #Sydney	0
Sydney Siege: Up To 40 Hostages Held - Reports #sidneysiege	0
"Hostages held in Sydney cafe, Islamic flag seen in window: local TV"	0
"Dozens of hostages are being held in a Sydney cafe, Islamic flag seen in window »"	0
"Sydney cafe in hostage crisis may hold up to 10 staff and perhaps 30 customers, Lindt says"	0
BREAKING: More Than a Dozen Hostages Held in Cafe in Sydney; Arabic Flag Placed in Window	0
#BREAKING: Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place.	0
Reports the #SydneySiege gunman wants to speak to Tony Abbott.	0
"Police Surround Sydney Cafe, Where Armed Person Holds Hostages"	0
"#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report"	0
"BREAKING: First photo of middle-aged hostage-taker, who is wearing a black bandana while conducting the #SydneySiege."	0
"#Sydney:  Hostage taker demands ISIS flag, warns of four bombs in city"	0
Five hostages have escaped the besieged Lindt Cafe in #Sydney | Our latest update:	0
UPDATE: People in Sydney's CBD buildings surrounding Martin Place have reportedly been told to evacuate. #9News	0
"#BREAKING Hostages held inside Sydney cafe, Islamic flag held up"	0
Sydney 2GB radio shock jock Ray Hadley now retracting many of his earlier claims about #SydneySiege. Appalling 'journalism'	0
"BREAKING: Police storm Sydney siege cafe, heavy gunfire heard: Reuters witness and live TV pictures"	0
"Escaped #SydneySiege hostage, Elly Chen, a top student and skilled sportswoman"	0
"please repost this and stay out of Sydney on New Years, better safe than sorry!"	0
#BREAKING One man has been arrested and people are being evacuated from the building #sydneysiege #martinplace	0
Map: Exclusion zone remains around #MartinPlace as the #Sydneysiege continues	0
Uber criticized for “off the charts” surge pricing during hostage crisis in Australia.	0
Bystanders taking selfies at scene of Sydney hostage siege.	0
Police confirm that live ammunition was used as heavily armed police stormed the café in Sydney -	0
"BREAKING: Three Sydney hostages flee cafe, Australian TV networks report"	0
UPDATE: Airspace across Sydney is in lockdown.  has also been evacuated. #9News	0
AFTER 16 HOURS SYDNEY SIEGE IS FINALLY OVER.	0
"Police: Operation dealing with ""armed incident"" in Sydney's Martin Place; people nearby urged to shelter in place -"	0
Photo of the moment a cafe worker escaped the #SydneySiege  via    STORY:	0
#Breaking: Hostage situation reportedly unfolding in #Sydney chocolate shop	0
Up to 20 held hostage in Sydney Lindt Cafe siege	0
BREAKING NEWS: A SIXTH HOSTAGE HAS NOW ESCAPED FROM THE CAFE IN SYDNEY.	0
Police: Negotiators are now in contact with armed hostage-taker in Sydney situation; motive remains unknown -	0
Five people have been able to get out of Sydney cafe during hostage situation.	0
A closer still caption of #Sydneysiege gunman	0
Islamic flag flown as 13 hostages in Sydney's CBD forced against windows	0
"An #ISIS ""lonewolf"" has taken around 30 people hostage in a Sydney and demanded to talk to the PM, according to Australian media reports."	0
"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"""	0
Note: Flag held up by Sydney hostages is NOT the flag commonly used by ISIS	0
"SYDNEY HOSTAGE-TAKER  - Man Monis, 49  - Originally from Iran  - Self-styled sheikh  - Accused of sexually assaulting 7 women  DEVELOPING.."	0
We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on display #7News	0
BREAKING NEWS: 2 PEOPLE HAVE DIED AND 5 PEOPLE BEING TREATED BY PARAMEDICS IN SYDNEY. SKY NEWS	0
UPDATE: Total of 5 people have been able to get out of Sydney cafe during hostage situation:	0
"Such powerful images of hostages escaping, those poor women. And the fear for those still trapped inside #Sydneysiege"	0
#BREAKING: Police have confirmed that the #SydneySiege is over. #9News	0
SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window	0
"UPDATE: There are reports police have discovered the identity of the lone gunman, with the #SydneySiege in its sixth hour. #9News"	0
If you want to follow the hostage situation in Sydney:	0
"Uber says it has hiked prices in Sydney to ""encourage more drivers to come online &amp; pick up passengers.""  #SydneySiege"	0
Five Hostages Escape Sydney Cafe Siege — Live Updates From	0
Two came out front door of Lindt cafe. One out fire door. They had hands in the air. Appear to be safe. #sydneysiege	0
Approximately 50 hostages may be held captive at #Lindt café – local reports  #sydneysiege	0
UPDATE: An ISIS flag is being displayed in the window of a café under siege in Sydney’s Martin Place. #9News	0
3 people run out of Sydney cafe where hostages are being held.  #sydneysiege	0
"Hostages being held in a Sydney cafe; Islamic flag seen in window, local news reports"	0
"UPDATE: Reports the gunman has released three hostages, with the six hour #siege unravelling. Details to come. #9News"	0
#sydneysiege is a misnomer. It's a hostage situation. Inside a cafe. You want 2 know what being under siege looks like? look @ #Gaza.	0
#sydneysiege: A series of loud blasts and bursts of ammunition have been heard at the cafe.	0
#BREAKING Reported hostage-taking incident unfolding in Sydney	0
Siege situation currently unfolding at Sydney's Martin Place. Updates here:	0
BREAKING UPDATE: Gunman says four devices are located around Sydney. Security response underway. Police calling for calm. 9News	0
"Flag held by Sydney hostage often used by Jabhat Al-Nusra &amp; other armed Islamist groups, but not ISIS, expert says"	0
"Heya  can you put ""Hostage crisis in Sydney. Islamist flag held in window"" on your crawl so Obama sees it? Thanks."	0
BREAKING: #SydneySiege gunman identified as local resident Man Monis - reports	0
"#Sydneysiege latest: Gunman reportedly demands ISIS flag, contact with Australian PM"	0
#BREAKING: Flag w/ Islamic writing held up to window of #Sydney cafe. Police say up to 50 hostages. #Australia PM convenes security team.	0
Powerful &amp; harrowing image of a Lindt workers escaping the #sydneysiege	0
"Australian radio reporting that #SydneySiege gunman not only wants to talk to the Prime Minister, but he wants to talk to him live on radio."	0
BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing.  #sydneyseige	0
"To recap: police used flash bang grenades, went in shooting.  At least one female hostage has been shot. #sydneysiege"	0
These hostages' faces say so much  #sydneysiege	0
Sydney Crisis: Hostages share gunman's demands in chilling phone calls:	0
3 people freed from cafe in Sydney under siege. Not clear how many  hostages remain. #sydneysiege	0
SHOTS FIRED AT SYDNEY CAFE - 7NEWS	0
The #sydneysiege hostage-taker has been named as Sheikh Man Monis.	0
"Local media: 2 more people appear to escape Martin Place, Sydney, café amid hostage situation; 5 now free -"	0
PM Modi condemns Sydney hostage crisis	0
Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’	0
"#SYDNEYSIEGE: 5 hostages escape from #Lindt Cafe, more trapped, police in contact with gunman"	0
BREAKING UPDATE: 2 more hostages leave #Sydneysiege site	0
Fire door is still open. SWAT police at its opening. Three people freed. #sydneysiege	0
"3 people appear to escape from Lindt Cafe in Sydney,  reports. #SydneySiege"	0
5 people so far have fled Sydney cafe. Unknown number of hostages still inside.  #sydneysiege	0
From  on Ray Hadley's speculative reports: #sydneysiege	0
Praying for the hostages in #Sydney. For speedy rescue and no one harmed. #sydneysiege	0
Two female hostages have run out of #SydneySiege. 5 in total have escaped	0
"At least one armed offender holding an undisclosed number of hostages, says Sydney police #sydneysiege"	0
"DRAMATIC PHOTO:Woman running from #SYDNEYSIEGE cafe, unknown number of hostages remain trapped"	0
#SydneySiege Update: U.S. consulate in Sydney has been evacuated	0
hostages in Sydney right now... my thoughts and prayers are with you guys.     so much hatred in the world. this isn't the way..  #sydneysiege	0
NSW Police + AFP are raiding several homes in Lakemba right now. More  #martinplacesiege #sydneysiege #sydneycafesiege (	0
The flag held in #Sydney cafe window is a Shahadah flag (left) not an ISIS flag (right) #MartinPlace #sydneysiege	0
Sydney hostage situation.    LIVE VIDEO:   UPDATES:	0
Map shows Martin Place in Sydney where hostages are being held in a cafe	0
"UPDATE: ""The police didn't run to the hostages, they let the girls run to them."" -  #SydneySiege #9News"	0
SYDNEY: Reports of people with their hands up against a window; black flag with Arabic writing - MORE:	0
UPDATE: The latest footage from Sydney #siege shows a man holding a female hostage as a human shield. #9News	0
Vision shows three hostage escaping from the Lindt in #MartinPlace #SydneySiege	0
Yet another hostage has just been forced by the gunman to call the  office - passed on his captor's demands #SydneySiege	0
Another post from a hostage within #lindtcafe during #sydneysiege - showing demands of gunmen; blacked out by media.	0
DEVELOPING: Police appear to storm cafe in Sydney where hostages have been held     Live:	0
What does the black flag at #SydneySiege stand for?	0
UPDATE: Parts of #Sydney locked down amid cafe hostage crisis; Sydney Opera House evacuated	0
Flag in Sydney cafe where hostages are being held 'is not linked with IS'	0
"LIVE: 5 hostages escape #sydneysiege, many still in captivity   See:"	0
"Developing: Hostage situation in Sydney, Australia.     Updates:     Video:"	0
A hostage runs towards a police officer outside Lindt cafe #SydneySiege #SydneyCafeSiege	0
#BREAKING:  say a photo circulating of arrest of man near #MartinPlace is NOT related to the police operation #sydneysiege	0
#BREAKING Reports two customers and an employee have escaped the #SydneySiege	0
"BREAKING: Hostages taken in central #Sydney café, jihadist flag held against window"	0
"Sydney siege: police enter cafe as hostages flee the scene, gunfire heard, reports of an injured person – live"	0
