theme, label, id, tweet_text, tweet_author,
ottawashooting, 0, 525025695425380352, Hamilton Argylls soldier, Nathan Cirillo, on the right in this picture, dies in Ottawa attack  , Hamilton Spectator,
ottawashooting, 0, 524976526891417600, The Canadian soldier shot at the War Memorial in Ottawa has died, according to two members of Parliament. Live blog: , CNN Breaking News,
ottawashooting, 0, 524926472432410625, One person shot outside Centre Block, a second wounded inside the building in Parliament Hill shooting , CTV Montreal,
ottawashooting, 0, 525019752507658240, #ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau, dead #OttawaShooting suspect. #Canada , Military Studies,
ottawashooting, 0, 525023912221212672, BREAKING: Canada police investigating Michael Zehaf-Bibeau as possible suspect in Ottawa shooting: source familiar with matter, Reuters Top News,
ottawashooting, 0, 524974106308251648, #BREAKING: Soldier shot at the National War Memorial has died, CTV has confirmed, CTV News,
ottawashooting, 0, 524987107081977856, "I saw a long gun, I heard one shot" - eye witness to #OttawaShooting at Canadian Parliament  , BBC News (World),
ottawashooting, 0, 525027539845410816, Canada investigating Michael Zehaf-Bibeau as possible suspect in Ottawa shooting: source.  , Reuters Top News,
ottawashooting, 0, 524981689781870593, One shooting victim succumbed to injuries. He was a member of the Canadian Forces. Our thoughts and prayers are with him and his loved ones., Ottawa Police,
ottawashooting, 0, 525023858831523841, Cpl. Nathan #Cirillo, the soldier shot dead today in #Ottawa. RIP sir and thank you for your service. #OttawaShooting , Crackmacs,
ottawashooting, 0, 524932056560963584, BREAKING: At least 20 shots have been fired in the Canadian parliament in Ottawa, according to witnesses., Jack Moore,
ottawashooting, 0, 525036240848945152, Sergeant-at-Arms Kevin Vickers hailed as hero for shooting Canadian Parliament gunman:  , ABC News,
ottawashooting, 0, 524969483317026816, Soldier shot by gunman outside Canada parliament dies, minister says, as police search for multiple suspects, BBC Breaking News,
ottawashooting, 0, 524965723672961024, #BREAKING Canada soldier shot near parliament has died, an official says, Agence France-Presse,
ottawashooting, 0, 524930293921107969, Soldier shot at National War Memorial in Ottawa , CBC Ottawa,
ottawashooting, 0, 524955557686284288, Police are now investigating three shooting incidents in Ottawa at Parliament, shopping mall and War Memorial. , Reuters Top News,
ottawashooting, 0, 524945665827545089, #BREAKING Soldier shot in the Canadian capital of Ottawa and a gunman is believed to have entered Parliament.
, Shomari Stone,
ottawashooting, 0, 524937204552843268, BREAKING: Soldier shot at Canadian parliament, authorities say
 , NBC News,
ottawashooting, 0, 524971492820647936, "I saw one of the soldiers laying on the ground." Witnesses depict chaos in #OttawaShooting  , CNN,
ottawashooting, 0, 524947196131966976, Credible sources tell  there may be as many as five active shooters in #Ottawa  , Sun News Network,
ottawashooting, 0, 525067419635576834, True patriot love ...

In Memory Of Cpl. Nathan Cirillo 
~Hamilton, Ontario

#OttawaShooting #CanadaStrong , Toronto SportsGirl ღ,
ottawashooting, 0, 524949837729787905, #BREAKING: Ottawa police confirm to CTV news there were at least three separate shootings, Stephanie Smyth,
ottawashooting, 0, 525031558949134336, CBS reports Ottawa shooting suspect was born in Quebec as Michael Joseph Hall. He's a recent convert to Islam - , PzFeed Top News,
ottawashooting, 0, 525027873867198465, Everyone take a moment to honour Cpl. Nathan Cirillo the fine solider that was killed in Ottawa today #Hero , Etobicoke Ernie,
ottawashooting, 0, 524971124845985792, My heart aches for the family of the Canadian Soldier murdered this morning in Ottawa. RIP ❤️, Dallas Smith,
ottawashooting, 0, 525033778637721600, BREAKING: Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau., The Associated Press,
ottawashooting, 0, 524923678472286209, #BREAKING news: Shots fired at Parliament Hill. Follow developing story:  , The Globe and Mail,
ottawashooting, 0, 525057025785356288, More #breaking:  confirms name of soldier who was killed in #OttawaShooting as Nathan Cirillo.  , The Situation Room,
ottawashooting, 0, 524943114885427203, There is something profoundly sinister about a shooting on Parliament Hill. It is a sacred space, where we use words, not weapons., Matt Campbell,
ottawashooting, 0, 525023025792835585, #RIPNathanCirillo

RT  Soldier killed at war memorial identified as Cpl. Nathan Cirillo #OttawaShooting , Cameron Gray,
ottawashooting, 0, 524951625556066304, CTV reports that soldier shot at war memorial still alive., Justin Ling,
ottawashooting, 0, 524955620538343426, AP VIDEO: Gunman shoots a Canadian soldier standing guard at the National War Memorial in Ottawa: , The Associated Press,
ottawashooting, 0, 524980579956449281, UPDATE: A lockdown at the Rideau Centre in Ottawa has been lifted., CP24,
ottawashooting, 0, 524951585231994880, Police say there are 3 shooting scenes: Parliament, War Memorial, Rideau Centre. They happened close together, police say #cbcOTT #OTTnews, CBC Ottawa,
ottawashooting, 0, 524936137589411840, DEVELOPING MPs tweeting that gunman has been shot dead. CBC has not confirmed this. Condition of soldier also unknown
, The National,
ottawashooting, 0, 524926279309860864, Shots are fired outside Canadian parliament in Ottawa and a soldier is wounded, local media report , BBC Breaking News,
ottawashooting, 0, 524945170777645059, Watch Live: Manhunt for Canadian Parliament shooting suspect  via  , NBC News,
ottawashooting, 0, 525042177643016192, #BREAKING Multiple sources tell  Michael Zehaf-Bibeau is likely shooter in #OttawaShooting  , The Situation Room,
ottawashooting, 0, 524942149973188608, LOCKDOWN | Parliament, library main branch, U of O, downtown schools, Ottawa police HQ, CBC HQ, Rideau Centre, courthouse. #cbcOTT #OTTnews, CBC Ottawa,
ottawashooting, 0, 524925553489760256, So I am locked down in Centre Block on Parliament Hill after at least one shooter burst in and opened fire, Josh Wingrove,
ottawashooting, 0, 524965786059026432, BREAKING NEWS: ONE SOLDIER HAS DIED AFTER OTTAWA SHOOTING, SUSPECT(S) STILL AT LARGE - , PzFeed Top News,
ottawashooting, 0, 524926184069808129, #DEVELOPING story here: Soldier shot in Ottawa at War Memorial , CTV News,
ottawashooting, 0, 524954586696933377, Ottawa police confirm 3 separate shooting incidents today; 1 on Parliament Hill, 1 at War Memorial and 1 near area mall -  , Breaking News,
ottawashooting, 0, 524942946765131776, BREAKING: Peter Mansbridge now reporting one suspect shot dead inside Parliament Hill, Steven D'Souza,
ottawashooting, 0, 524965406377664512, This is Kevin Vickers, sergeant-at-arms who reportedly killed a shooter  inside the Parliament buildings #Ottawa , NEWSTALK1010,
ottawashooting, 0, 524941727753568257, We r being told it's still not safe outside downtown. Shooter on the loose. University of Ottawa shut down., Jennifer Ditchburn,
ottawashooting, 0, 524964948683005952, #Ottawa police confirm to #CBCNews they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall., CBC News Alerts,
ottawashooting, 0, 524983050187579393, Ottawa police correct their info. No shooting at the Rideau shopping centre. Everything now points to one gunman in two locations., Don Martin,
ottawashooting, 0, 524974318087061504, BREAKING: the most terrible news of the day so far: soldier has died of his injuries #OttawaShooting  , Graham Richardson,
ottawashooting, 0, 524953110285152256, EXTENDED VIDEO: Numerous gunshots heard inside Centre Block on Parliament Hill , CP24,
ottawashooting, 0, 525048557569454080, Thoughts &amp; Prayers to the family of Cpl. Nathan Frank Cirillo. killed today in Ottawa RIP  Pls RT , HONOUROURFORCES,
ottawashooting, 0, 524967376719466496, Canada's Minister of Employment Jason Kenney says the soldier shot in Ottawa has died -  , Breaking News,
ottawashooting, 0, 524981223291383809, Ottawa Hospital confirms it has received 3 patients. 2 are in stable condition. Live blog: , CNN Breaking News,
ottawashooting, 0, 524926301678096384, MORE:  reporting second shooting behind Peace Tower on Parliament Hill #ottnews SHOOTER IS ON THE LOOSE., 580 CFRA,
ottawashooting, 0, 525065430713790465, Canadian Prime Minister Stephen Harper is due to make a statement shortly, reports say  #OttawaShootings, BBC Breaking News,
ottawashooting, 0, 524943886553468929, Reuters: One gunman has been shot dead inside Canadian parliament building #OttawaShooting, Sky News Newsdesk,
ottawashooting, 0, 525029913230053377, A photo of Cpl. Nathan Cirillo, killed in #Ottawa today. #RIP , News1130,
ottawashooting, 0, 524947502903345153, shooting someone is already bad enough, shooting a soldier guarding a war memorial is just disgusting #PrayForOttawa, Tremblay,
ottawashooting, 0, 524944399890124801, Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial., CBC News Alerts,
ottawashooting, 0, 524951419175309312, #BREAKING : 3rd shooting incident reported in #ottawa at Rideau Centre Mall, Aaron Saltzman,
ottawashooting, 0, 524974885362479104, BREAKING: CTV News reports that a solider wounded in a shooting at the National War Memorial has died., CP24,
ottawashooting, 0, 524943504192311296, All Ottawa police stations are closed. University of Ottawa in lockdown. Campus closed., Claudia Cautillo,
ottawashooting, 0, 524991452527722496, RIP to the Canadian soldier killed today in #Ottawa. Thoughts and prayers with his family &amp; friends. #Canada , Chaker Khazaal,
ottawashooting, 0, 525048987649576960, Heartbreaking photo shows fallen soldier Nathan Cirillo just moments before shooting  , HuffPost Canada,
ottawashooting, 0, 525024066152169473, Corporal Nathan Cirillo, shot dead at #Ottawa War Memorial today, was 24. Reservist was member of Argyll and Sutherland Highlanders #cdnpoli, CBC News Alerts,
ottawashooting, 0, 524970966842376192, Conservative caucus told Canadian soldier shot at War Memorial has died, Soldier has not been named, but was a reservist based in #Hamilton., CBC News Alerts,
ottawashooting, 0, 524943721302089728, Stay with us for LIVE coverage on the active shooting at Canadian parliament:  , Reuters Live,
ottawashooting, 0, 524941041301225472, A Canadian soldier has been shot at the country's National War Memorial near Parliament.  , CBS News,
ottawashooting, 0, 524970851675176960, Canada's parliament building locked down after shooting; at least one guard injured:  Photo: AP , WSJ Live,
ottawashooting, 0, 524946336190586880, UPDATE: Police: "Several shooting incidents" being investigated in downtown Ottawa:  , ABC News,
ottawashooting, 0, 524931830173421568, Several MPs tweeting that lone gunman shot dead in Centre Block. All MPs reportedly safe. #cdnpoli #ottawa,  Robert Benzie,
ottawashooting, 0, 524947744809418752, #RIGHTNOW all bridges from #Ottawa #Gatineau are NOW CLOSED! Active search still underway (11:37est) #ParliamentHill , Mark Day,
ottawashooting, 0, 524936365427806208, DEVELOPING: Shooting suspect at large inside Canadian Parliament: reports
 , NBC News,
ottawashooting, 0, 525051210349289472, Breaking News: U.S. agencies have been advised that #Ottawa shooter was believed to be a #Canadian convert to #Islam, #FoxNews confirms., Fox News,
ottawashooting, 0, 524968205690089472, Update from Ottawa:
-Cdn soldier dies from shooting
-Parliamentary guard wounded
-Parliament Hill still in lockdown
, TorontoStar,
ottawashooting, 0, 525038096086499328, RIP Cpl. Nathan Cirillo of the Argyll and Sutherland Highlanders #CanadaStrong  , NATOSource,
ottawashooting, 0, 524958128392376320, Ottawa police confirm that there were multiple suspects in the shooting, saying there were "possibly 3" shooters. , Wall Street Journal,
ottawashooting, 0, 525040097272819712, NO, Michael Zehaf-Bibeau was NOT wearing a GamerGate t-shirt during the Ottawa Shooting.  The people spreading this are freaking sick., Based Druid Liana,
ottawashooting, 0, 525040545870385153, 'Stand easy, brother': Soldier killed in Ottawa identified as Cpl. Nathan Frank Cirillo  , CTV News,
ottawashooting, 0, 524934941914968064, Scene outside Canada's parliament where soldier shot by gunman at National War Memorial,  , BBC Breaking News,
ottawashooting, 0, 524951314556796929, . "Incidents occurred at National War Memorial, near the Rideau Centre and Parliament Hill." Live blog: , CNN Breaking News,
ottawashooting, 0, 524976929703997441, BREAKING: Hospital says it has received 3 victims from Ottawa shootings, 2 are in stable condition., The Associated Press,
ottawashooting, 0, 524983581983375360, Police now say there were two shooting incidents in Ottawa: one at the war memorial, the other on Parliament Hill. , CNN Breaking News,
ottawashooting, 0, 525058825909731328, The Ottawa Hospital now says "all three patients involved in today's incident have been discharged"  #OttawaShootings, BBC Breaking News,
ottawashooting, 0, 524967711492014080, CANADA PARLIAMENT SHOOTING:
- Active shooter
